timestamp,Upper Torso.w,Upper Torso.x,Upper Torso.y,Upper Torso.z,Head.w,Head.x,Head.y,Head.z,Left Upper Arm.w,Left Upper Arm.x,Left Upper Arm.y,Left Upper Arm.z,Left Forearm.w,Left Forearm.x,Left Forearm.y,Left Forearm.z,Right Upper Arm.w,Right Upper Arm.x,Right Upper Arm.y,Right Upper Arm.z,Right Forearm.w,Right Forearm.x,Right Forearm.y,Right Forearm.z
5.197886800015112,1.0,0.0,0.0,0.0,0.8333328220161021,2.3759117358319526e-17,-1.514600448767516e-17,-0.5527715692315223,0.833332822016102,3.554250285863698e-17,-2.589976122847817e-17,-0.5527715692315222,1.0,7.644352313676944e-19,-4.1197861384622367e-19,-8.981015790346332e-18,0.8333328220161019,-9.171131088716854e-18,-5.140039133387712e-18,-0.5527715692315219,0.9999999999999998,7.466392982428459e-19,1.7359470773473656e-17,-1.570534736617023e-17
5.234809100016719,0.999998623218866,-0.0009943445746785344,0.0010814500828031626,0.0007715600803487587,0.9999949714808364,-0.0010863641265225637,0.0028720846399794804,0.0007924366516204862,0.9999956452482694,0.0013004082181063451,0.00161185374281587,0.0021024629546179995,0.9999978755088224,-0.00037859457180819774,-0.001074189257674478,-0.0017180690996326834,0.9999965830634017,-0.0021130536689264647,0.001428149980733858,0.0005738060175531696,0.9999988951902843,0.001155905497147753,-0.000677338646543567,-0.0006439821816430276
5.2765308000089135,0.9999941774397617,-0.0021097891383651925,0.0022735703687067634,0.0014229385595889584,0.9999951564020347,-0.000844291279757785,0.0029944192506699704,8.830660308690151e-05,0.9999908704933115,0.0025660591706750053,0.0019440286616879527,0.00280980834296381,0.9999937034062232,0.0006237337667954028,-0.0015240238550552172,-0.0031434782302183556,0.9999951273905768,-0.0029245777541865815,-0.0003495844834122764,0.0010343262312431708,0.9999971676306773,0.001154814947460068,-0.0018329407072493697,-0.0009856274263859357
5.314540699997451,0.9999871852031545,-0.0030226729552115207,0.0034849643791276196,0.0020851620929559465,0.9999918085464538,-0.0010556466037536646,0.0038840797896364135,-0.0004270531911691752,0.9999886595336408,0.002926238760262083,0.00175893661536473,0.0033202519201366546,0.9999865057723234,0.0007833522860285609,-0.0018387136602383421,-0.004795181386616465,0.9999968756111673,-0.001937784436025691,-0.0013129764259717002,0.0008774122676463726,0.9999964456438335,0.001737727313044798,-0.0017945629630442912,-0.0009319588274624489
5.353076500003226,0.9999835806528758,-0.0034134002254966045,0.003950609808525165,0.0023621612338011826,0.999982808823161,-0.003132268689708274,0.004665902030854869,-0.0016734124522581972,0.999989409079689,0.0023321947794311725,0.0005066194759670812,0.003935216978986816,0.9999740428644691,0.00046196297601871643,-0.0033449998171140543,-0.00636483807501716,0.9999970112412351,-0.0006368519929229488,-0.0019288915127172708,0.0013606269394097004,0.9999936613429113,0.0020592533263149755,-0.002451707552933877,-0.001557523615056529
5.402265600016108,0.9999797592453515,-0.003770601376462189,0.004413242332107481,0.0026051788780973345,0.9999851141235367,-0.003628037884617621,0.0037513307297945826,-0.0015926048475644456,0.9999895143711802,0.0018452184035601833,0.0001477794597157212,0.004188612892745084,0.9999693628292271,0.0013365139117329965,-0.0034532791257616147,-0.006896520626571083,0.9999971119232068,-0.00015252326118167566,-0.0017889032886177,0.001597719288158709,0.999991252193211,0.001962274056854991,-0.0030586546164531898,-0.0020711469083631094
5.453956200013636,0.9999671071896269,-0.004499245707852027,0.00638825783594952,0.0021751985406556667,0.9999878812996159,-0.0038722562244185932,0.0025294246649466,-0.001686682098802129,0.999978908344429,0.00012740546106812455,0.0007415342753179326,0.006451105413100935,0.9999431738638566,0.0012680336185652878,-0.004852181441603123,-0.009407309343134877,0.9999989841135241,2.4919091928436116e-05,-0.0007019075917109995,0.001240353454335208,0.9999921130276788,0.003421957532344932,-0.000638015631605302,-0.0019123349965769645
5.503844899998512,0.9999640978488048,-0.004594277888946117,0.006797702566889144,0.0021182218762584677,0.999992991710652,-0.0033927556844872784,0.0006890867767250058,-0.001425095737117339,0.9999716500371175,0.0006658119018419651,-0.00025494920793144287,0.007496053458816548,0.9999285991947096,0.0023241060801821637,-0.004940643662597225,-0.010629444182721172,0.9999967095319315,-4.2775929143013054e-05,-0.0020564571977723933,0.0015329968439748286,0.9999899191156015,0.004106516408880006,0.00013670311586259015,-0.0018109396496891065
5.586938699998427,0.9999495663235265,-0.0050504591854064855,0.008434618692354574,0.0020530170292871928,0.999987323458483,-0.0038000796699168317,0.0020759156549614564,-0.0025696091210451236,0.9999627508737964,0.0014453973595025596,-0.00022909269988176997,0.00850618644972867,0.9998901343239697,0.003112355021570151,-0.006422155120469485,-0.012991860968386683,0.9999965167157351,-0.000499377240718314,-0.0021699573041773675,0.0014172029021214806,0.9999850707249164,0.004767581259595134,0.0017413673332524417,-0.0020238913081723157
5.631725200015353,0.9999451811766458,-0.005121236714506403,0.008970377759565686,0.0017146133586828543,0.9999899566832633,-0.0033397193061869925,0.0008464661265688421,-0.0028664093667955526,0.9999483939455451,0.004285386479002427,3.741825769338035e-05,0.009211053594701894,0.99987499593707,0.0019852607772601534,-0.00634849434086332,-0.014343913660324475,0.9999954564820298,-0.0003180001510800004,-0.002863699783279245,0.0008860670130320011,0.9999789218978504,0.004949670466396937,0.00244742866107361,-0.0034156427265211414
5.669342200009851,0.999940635273252,-0.005095230826850605,0.009509890216295325,0.0015253000427213933,0.9999923471361634,-0.002704978381907751,4.413722808578785e-06,-0.002826436197726783,0.9999295203506716,0.005714324419046595,-0.0003504421320095686,0.010400866214981914,0.9998548281245163,0.003095748541811218,-0.005912470636586108,-0.015677426703124178,0.9999926331438316,-0.0012849724175195154,-0.0036169531120722616,-1.2415208211672586e-05,0.9999749568609878,0.005581709985542897,0.002730550635583205,-0.003387367374421789
5.707957200007513,0.9999385704550345,-0.004983062721368123,0.009880746886724629,0.000628683718010621,0.9999918622948983,-0.0023003160934182585,-0.000860757144401645,-0.003200466683186819,0.9999182668656789,0.006865451360929226,-0.0002423970380056122,0.010782690277652468,0.999843408865862,0.003745862490913283,-0.006221810708441933,-0.016137389293207585,0.9999891139531039,-0.0017360815614889148,-0.004317878981382202,-0.00033751622202271147,0.9999623544824052,0.006038720150793512,0.004523101046260737,-0.004285444419246552
5.745902200025739,0.9999321275464411,-0.004828477687933473,0.010590600755095313,0.0005150527265643009,0.9999924587326137,-0.0021117857518629444,-0.00118210234521635,-0.0030373463558927808,0.9999045621108584,0.0073522018902852,-0.0006021299028798635,0.011681148780697955,0.9998301142314568,0.004442558334347544,-0.006347406791370355,-0.01672473552504058,0.9999913513919566,-0.0020371405138290334,-0.0036257566303196515,-3.2995034656429675e-05,0.999958914709485,0.00626723623355775,0.004233779429989815,-0.00499657430238772
5.783302499999991,0.9999295244999276,-0.004852121890385585,0.010825620090516694,0.00045705160053561997,0.9999902068134923,-0.001861400574241902,-0.001851314783956332,-0.0035628778511047243,0.9999029712693941,0.0072308799954200875,-0.0015203478636915365,0.011808935748089461,0.9998313527209455,0.004398393323800394,-0.006137236418039484,-0.016740805880320293,0.999986681011437,-0.0023658592612244233,-0.004577690452139404,-0.00029199282735007314,0.9999581944312143,0.0066525085604329185,0.004053549982311207,-0.004787718899467127
