Timestamp (us),X (g),Y (g),Z (g)
921747876,-0.897732,0.093764,0.320468
921768389,-1.047227,0.146019,0.318441
921788898,-0.996380,0.247249,0.316842
921809409,-0.996512,0.247730,0.362828
921829921,-0.996512,0.247730,0.362828
921850433,-1.146574,0.249616,0.407763
921870944,-1.350584,-0.100608,0.781077
921891455,-1.504563,-0.556366,0.834788
921911966,-1.903414,-0.503693,0.647064
921932479,-1.950462,-0.304157,0.228937
921952992,-1.597789,-0.055594,-0.003416
921973505,-1.551069,-0.516112,-0.224221
921994017,-1.754629,-0.972845,-0.308820
922014529,-1.556633,-1.229928,-0.394515
922035040,-1.203789,-0.929553,-0.535872
922055553,-1.203525,-0.930515,-0.627844
922076064,-1.152941,-0.828323,-0.537471
922096573,-1.100828,-0.626837,-0.678980
922117084,-0.849506,-0.477112,-0.726139
922137593,-0.649164,-0.428136,-0.725713
922158101,-0.550687,-0.633432,-0.813084
922178610,-0.201075,-0.583456,-0.581675
922199123,-0.051448,-0.636192,-0.625635
922219635,-0.200772,-0.532126,-0.536664
922240146,-0.049496,-0.328690,-0.401554
922260660,-0.048455,-0.175180,-0.312507
922281172,0.050971,-0.174193,-0.127861
922301684,0.150924,-0.175129,-0.127160
922322196,0.249743,-0.276803,-0.032537
922342708,0.249176,-0.327171,0.014425
922363221,0.048531,-0.427478,-0.031013
922383732,-0.051687,-0.425579,0.060258
922404243,-0.101400,-0.426072,-0.032064
922424754,-0.252069,-0.526847,-0.077152
922445265,-0.352628,-0.628571,-0.167875
922465776,-0.453017,-0.678484,-0.167601
922486287,-0.552971,-0.677547,-0.168302
922506800,-0.602948,-0.677078,-0.168652
922527311,-0.602987,-0.729371,-0.305636
922547823,-0.501860,-0.577279,-0.261874
922568335,-0.551836,-0.576810,-0.262224
922588846,-0.451580,-0.526417,-0.216512
922609358,-0.302216,-0.578190,-0.168500
922629871,-0.202263,-0.579127,-0.167799
922650383,-0.251976,-0.579621,-0.260122
922670894,-0.351230,-0.528796,-0.353770
922691406,-0.351494,-0.527834,-0.261798
922711915,-0.302256,-0.630483,-0.305483
922732425,-0.353274,-0.783525,-0.394881
922752937,-0.501899,-0.629571,-0.398857
922773446,-0.650827,-0.526948,-0.447845
922793956,-0.651262,-0.577798,-0.446870
922814466,-0.651604,-0.681420,-0.628865
922834975,-0.751387,-0.628672,-0.538568
922855484,-0.852856,-0.884388,-0.764325
922875994,-1.203735,-1.034619,-0.855825
922896505,-1.500339,-0.571759,-0.636772
922917017,-1.798684,-0.312297,-0.413819
922937528,-2.048015,-0.102228,-0.005595
922958039,-1.999436,-0.202471,0.180650
922978550,-1.449350,-0.104000,0.366500
922999061,-1.444694,0.455824,0.401760
923019572,-2.095448,0.465762,0.765094
923040082,-2.045354,0.622171,1.176396
923060592,-1.256381,-0.709813,0.977424
923081103,-0.205759,-0.828563,0.296939
923101613,-0.446108,0.240173,0.136751
923122125,-1.144252,0.346024,-0.100036
923142637,-1.397393,-0.111684,-0.322943
923163150,-0.998542,-0.164356,-0.135220
923183662,-0.799862,-0.214193,0.143074
923204175,-0.897468,0.092802,0.228495
923224690,-1.146350,0.196362,0.178807
923245205,-0.996894,0.091815,0.043850
923265717,-1.048954,-0.214738,-0.134595
923286228,-1.000151,-0.368235,-0.177306
923306738,-1.001285,-0.468972,-0.083383
923327250,-1.000111,-0.315943,-0.040322
923347761,-1.048651,-0.163407,-0.089584
923368270,-0.999109,-0.214725,-0.088259
923388779,-0.999544,-0.265574,-0.087284
923409289,-0.999412,-0.266055,-0.133270
923429800,-1.098666,-0.215231,-0.226918
923450311,-1.097361,-0.062683,-0.229843
923470822,-1.047951,-0.113520,-0.182532
923491333,-1.048954,-0.214738,-0.134595
923511843,-0.998977,-0.215206,-0.134245
923532354,-0.998674,-0.163875,-0.089234
923552862,-0.997500,-0.010846,-0.046173
923573371,-1.047609,-0.009897,-0.000537
923593882,-1.047741,-0.009416,0.045449
923614392,-0.996590,0.143145,0.088861
923634902,-1.046831,0.144575,0.180483
923655414,-0.995984,0.245806,0.178883
923675926,-0.947577,0.093751,0.274131
923696436,-0.998991,-0.057847,0.322692
923716947,-0.850406,-0.264093,0.189685
923737459,-0.850709,-0.315424,0.144674
923757971,-0.850880,-0.367235,0.053677
923778482,-0.950570,-0.367260,-0.038997
923798993,-0.948301,-0.165787,-0.226842
923819504,-0.997578,-0.115431,-0.320140
923840018,-0.948907,-0.268448,-0.316864
923881043,-1.100275,-0.419110,-0.269004
923901554,-1.051169,-0.521277,-0.266703
923922065,-1.001324,-0.521264,-0.220367
923942576,-1.000019,-0.368716,-0.223292
923963087,-0.998278,-0.165319,-0.227192
923983600,-0.998410,-0.164838,-0.181206
924004111,-1.048083,-0.113039,-0.136545
924024624,-0.998977,-0.215206,-0.134245
924045137,-1.049653,-0.264625,-0.041648
924065649,-0.999373,-0.213763,0.003714
924086163,-0.948961,-0.163382,0.003089
924106680,-0.948961,-0.163382,0.003089
924127184,-0.949093,-0.162901,0.049075
924147696,-0.999070,-0.162432,0.048725
924168208,-0.998938,-0.162913,0.002739
924188722,-0.948961,-0.163382,0.003089
924209234,-1.048479,-0.111596,0.001413
924229747,-1.048215,-0.112558,-0.090559
924250257,-1.047609,-0.009897,-0.000537
924270767,-1.048347,-0.112077,-0.044573
924291279,-0.998938,-0.162913,0.002739
924311791,-1.048215,-0.112558,-0.090559
924332303,-0.998371,-0.112545,-0.044223
924352815,-0.998239,-0.113026,-0.090209
924373326,-1.048347,-0.112077,-0.044573
924393837,-1.048651,-0.163407,-0.089584
924414350,-0.948526,-0.112532,0.002114
924434864,-0.996762,0.091334,-0.002137
924455375,-1.094842,0.295187,-0.052724
924475887,-1.045736,0.193020,-0.050424
924496400,-0.948223,-0.061202,0.047125
924516914,-0.999070,-0.162432,0.048725
924537426,-1.049350,-0.213294,0.003363
924557938,-1.049218,-0.213775,-0.042623
924578449,-0.998806,-0.163394,-0.043247
924598960,-1.048044,-0.060746,0.000438
924619473,-1.047609,-0.009897,-0.000537
924639986,-0.997764,-0.009884,0.045800
924660499,-0.998635,-0.111583,0.047750
924681012,-0.949528,-0.213750,0.050051
924701528,-0.999373,-0.213763,0.003714
924722041,-0.999373,-0.213763,0.003714
924742555,-0.949528,-0.213750,0.050051
