Timestamp (us),X (g),Y (g),Z (g)
920824723,0.913327,-0.163187,0.245210
920845322,0.809578,-0.162813,0.147750
920865923,0.808322,-0.211545,0.195600
920886523,0.757704,-0.162627,0.099020
920907124,0.812528,-0.065896,0.004823
920927724,0.970225,0.031552,0.102539
920948324,1.022423,0.131553,0.291701
920968927,1.074735,0.130821,0.293205
920989527,0.864345,-0.015716,0.147382
921010128,0.969463,-0.068091,0.009334
921030731,1.805026,0.022571,0.362732
921051334,1.337380,0.326993,0.534361
921071937,0.863737,0.135927,0.476096
921113141,0.859208,-0.109909,0.526442
921133744,1.018218,-0.014096,0.482479
921154346,1.075821,0.330651,0.526842
921174949,0.968304,0.184830,0.572932
921195553,0.915668,0.085374,0.430997
921216156,0.968418,0.084098,0.385274
921236759,0.811482,0.086293,0.380763
921257362,0.813937,0.234121,0.378891
921277961,0.657002,0.236316,0.374380
921298562,0.656564,0.236861,0.421606
921319163,0.764081,0.382682,0.375516
921339764,0.816012,0.332129,0.330417
921360363,0.866306,0.183024,0.286566
921380963,0.918237,0.132471,0.241467
921401564,0.969730,0.082463,0.243595
921422162,1.023679,0.180284,0.243851
921442762,0.865925,0.133202,0.239963
921463362,1.070149,-0.064649,0.437380
921483963,1.326036,-0.463607,0.355437
921504563,0.804117,-0.357193,0.386378
921525161,0.861720,-0.012446,0.430741
921545760,0.863794,0.085561,0.382267
921566360,0.865431,0.184114,0.381019
921586960,0.862538,0.036830,0.430117
921607559,0.861339,-0.062268,0.384138
921628159,0.861339,-0.062268,0.384138
921648758,0.861339,-0.062268,0.384138
921669359,0.914469,-0.013723,0.385018
921689961,0.863356,0.086106,0.429493
921710559,0.914469,-0.013723,0.385018
921731160,0.862976,0.036285,0.382891
921751760,0.861339,-0.062268,0.384138
921772361,0.914469,-0.013723,0.385018
921792962,0.913651,-0.062999,0.385642
921813562,0.860901,-0.061723,0.431365
921834162,0.860958,-0.112089,0.337536
921854763,0.914032,-0.013178,0.432245
921875364,1.019036,0.035180,0.481855
921895966,0.862538,0.036830,0.430117
921916567,0.916106,0.084829,0.383770
921937168,0.861396,-0.112634,0.290309
921957769,0.912508,-0.212463,0.245834
921978370,1.120500,-0.264121,0.299700
921998970,1.121261,-0.164478,0.392905
922019571,0.912451,-0.162097,0.339663
922040170,1.070205,-0.115015,0.343551
922060769,0.912071,-0.211918,0.293061
922081368,0.964820,-0.213194,0.247338
922101967,0.910434,-0.310470,0.294309
922122566,0.965201,-0.163373,0.293941
922143166,0.911690,-0.261739,0.246458
922163767,0.807009,-0.209910,0.337280
922184367,0.753498,-0.308275,0.289797
922204970,0.859378,-0.261007,0.244954
922225572,0.807066,-0.260276,0.243451
922246174,0.701243,-0.357910,0.194464
922266776,0.700311,-0.306454,0.382746
922287377,0.808322,-0.211545,0.195600
922307986,0.966133,-0.214829,0.105659
922328578,1.070813,-0.266659,0.014837
922349177,1.121869,-0.316122,0.064191
922369777,1.120994,-0.315032,0.158644
922390378,1.015989,-0.363390,0.109034
922410978,1.017189,-0.264292,0.155013
922431577,1.017189,-0.264292,0.155013
922452177,1.068682,-0.314300,0.157141
922472776,0.962802,-0.361568,0.201983
922493373,0.964058,-0.312837,0.154133
922513973,0.965314,-0.264106,0.106283
922534573,0.964933,-0.313927,0.059680
922555173,1.017245,-0.314658,0.061184
922575774,0.911747,-0.312105,0.152629
922596374,0.859054,-0.361195,0.104523
922616974,0.912184,-0.312650,0.105403
922637573,0.965314,-0.264106,0.106283
922658174,1.069938,-0.265569,0.109290
922699373,0.964933,-0.313927,0.059680
922719974,0.912565,-0.262829,0.152005
922740574,1.018445,-0.215561,0.107163
922761174,1.017626,-0.264837,0.107786
922781776,0.913821,-0.214098,0.104155
922802376,0.964877,-0.263561,0.153509
922822979,0.860196,-0.211731,0.244331
922843581,0.860634,-0.212276,0.197104
922864183,0.860253,-0.262097,0.150501
922884784,0.966951,-0.165553,0.105035
922905385,0.860253,-0.262097,0.150501
922925985,0.756448,-0.211358,0.146870
922946587,0.755629,-0.260634,0.147494
922967188,0.966076,-0.164463,0.199488
922987788,1.017513,-0.164105,0.295445
923008388,1.388606,0.126431,0.302228
923028988,1.495895,0.473716,0.631454
923049590,1.289274,0.473373,0.342079
923070191,0.808589,-0.060991,0.429861
923090794,0.805753,-0.258641,0.385130
923111396,0.699112,-0.405551,0.336768
923132000,0.595364,-0.405178,0.239307
923152602,0.861833,-0.113179,0.243083
923173206,1.074354,0.081000,0.246602
923193810,1.129178,0.177731,0.152405
923214412,1.022918,0.080641,0.150646
923235015,1.073536,0.031724,0.247226
923255620,1.020405,-0.016821,0.246346
923276224,0.967218,-0.015000,0.339296
923296827,0.810283,-0.012805,0.334784
923317429,0.916163,0.034463,0.289941
923338035,1.019530,-0.015731,0.340799
923358649,0.966400,-0.064276,0.339919
923379245,0.809408,-0.011715,0.429237
923399850,0.811045,0.086838,0.427989
923420455,1.022366,0.181919,0.385530
923441059,1.073479,0.082090,0.341055
923461663,1.072223,0.033358,0.388906
923482269,1.124972,0.032082,0.343183
923502874,0.968855,0.083553,0.338048
923523480,0.917362,0.133561,0.335920
923544086,0.865488,0.133747,0.287190
923564691,0.916543,0.084285,0.336544
923585296,0.760807,0.185577,0.378011
923605901,0.655365,0.137764,0.375628
923626506,0.761188,0.235398,0.424614
923647110,0.709751,0.235040,0.328657
923667715,0.660008,0.282868,0.137624
923688318,0.762120,0.183942,0.236332
923708921,0.973879,0.278478,0.146646
923729523,1.181279,-0.023921,-0.174181
923750124,1.077247,0.228283,0.197504
923770727,1.024230,0.079007,0.008966
923791329,1.076866,0.178462,0.150902
923811933,1.022861,0.131008,0.244475
923832540,1.023679,0.180284,0.243851
923853140,1.074297,0.131366,0.340431
923873743,1.128303,0.178821,0.246858
923894346,1.127428,0.179911,0.341311
923914949,1.178921,0.129903,0.343439
923956156,1.021605,0.082276,0.292325
923976758,1.022423,0.131553,0.291701
923997361,1.024497,0.229560,0.243227
924017963,0.971367,0.181015,0.242347
924038565,0.919493,0.181202,0.193617
924059166,0.867181,0.181934,0.192113
924079768,0.921130,0.279755,0.192369
924100372,0.920311,0.230478,0.192993
924120974,0.867562,0.231755,0.238716
924141577,0.972623,0.229747,0.194497
924162181,0.969674,0.132829,0.337424
924182784,0.865488,0.133747,0.287190
924203387,0.917362,0.133561,0.335920
924223989,0.865488,0.133747,0.287190
924244591,0.969674,0.132829,0.337424
924265194,0.917799,0.133016,0.288694
924285798,0.813119,0.184845,0.379515
924306401,0.761245,0.185032,0.330785
924327005,0.865050,0.134292,0.334416
924347607,0.917799,0.133016,0.288694
924368209,0.863851,0.035195,0.288438
924388812,0.967218,-0.015000,0.339296
924409414,1.019530,-0.015731,0.340799
924430017,1.176028,-0.017381,0.392537
924450618,1.331708,-0.068307,0.444899
924471220,1.175210,-0.066657,0.393161
924491824,0.862157,-0.012991,0.383514
924512428,0.970930,0.181560,0.289574
924533031,0.865050,0.134292,0.334416
924553635,0.813557,0.184300,0.332289
924574238,0.810721,-0.013350,0.287558
924594845,0.965201,-0.163373,0.293941
924615444,1.018331,-0.114829,0.294821
924636044,1.018769,-0.115374,0.247594
924656648,1.019587,-0.066097,0.246970
924677251,0.967713,-0.065911,0.198240
924697853,0.966838,-0.064821,0.292693
924718455,0.965582,-0.113552,0.340543
924739058,0.966019,-0.114097,0.293317
924759660,0.965201,-0.163373,0.293941
924780266,0.912014,-0.161552,0.386890
924800871,0.861776,-0.062813,0.336912
924821473,0.915344,-0.014813,0.290565
924842077,0.915782,-0.015358,0.243339
924862682,0.968474,0.033732,0.291445
924883285,0.968474,0.033732,0.291445
924903886,0.915344,-0.014813,0.290565
924924488,0.967218,-0.015000,0.339296
924945088,0.862214,-0.063358,0.289685
924986292,0.861776,-0.062813,0.336912
925006894,0.965962,-0.063731,0.387146
925027494,0.916600,0.033918,0.242715
925048096,0.968912,0.033187,0.244219
925068699,1.077684,0.227738,0.150278
925089302,1.180671,0.127723,0.154533
925109907,1.284477,0.076983,0.158165
925130508,1.230147,-0.070659,0.111306
925151110,1.073973,0.031179,0.200000
925171713,1.024554,0.179194,0.149398
925192316,0.918675,0.131926,0.194241
925212919,0.971805,0.180470,0.195121
925233522,0.971367,0.181015,0.242347
925254124,0.971805,0.180470,0.195121
925274726,0.919493,0.181202,0.193617
925295328,0.918675,0.131926,0.194241
925315930,1.023242,0.180829,0.291077
925336532,1.127428,0.179911,0.341311
925357135,1.334220,0.029155,0.349198
925398335,0.861833,-0.113179,0.243083
925418936,1.019968,-0.016276,0.293573
925439538,0.966894,-0.115187,0.198864
925460138,0.966514,-0.165008,0.152261
925480739,0.964439,-0.263016,0.200736
925501341,0.913003,-0.263374,0.104779
925521943,0.967332,-0.115732,0.151637
925542545,1.023793,0.079551,0.056193
925563147,1.021337,-0.068277,0.058064
925583750,0.967389,-0.166098,0.057808
925604353,0.967389,-0.166098,0.057808
925624956,0.913383,-0.213553,0.151381
925645561,0.966951,-0.165553,0.105035
925666164,0.964877,-0.263561,0.153509
925686768,1.018007,-0.215016,0.154389
925707372,1.122193,-0.215934,0.204623
925748578,0.964002,-0.262471,0.247962
925769179,0.911252,-0.261194,0.293685
925789780,0.859759,-0.211186,0.291557
925810383,0.857684,-0.309194,0.340031
925830984,0.964763,-0.162828,0.341167
925851584,0.860958,-0.112089,0.337536
925872185,0.965144,-0.113007,0.387770
925892787,0.916868,0.184472,0.476976
925913389,1.079208,0.427023,0.336688
925933989,1.024554,0.179194,0.149398
925954588,1.227635,-0.168121,0.207007
925975189,1.121375,-0.265210,0.205247
925995789,0.966019,-0.114097,0.293317
926016389,0.969674,0.132829,0.337424
926036990,0.866306,0.183024,0.286566
926057589,0.971748,0.230837,0.288950
926078189,0.971367,0.181015,0.242347
926098790,0.917856,0.082650,0.194865
926119391,0.970549,0.131739,0.242971
