Timestamp (us),X (g),Y (g),Z (g)
920652264,-0.890869,0.833315,-0.171765
920672482,-1.044487,0.582345,-0.019846
920692700,-1.150876,0.078067,-0.225412
920712920,-1.103223,-0.275703,-0.172023
920733138,-1.051656,-0.225448,-0.017279
920753357,-1.097187,0.330399,0.031328
920773575,-0.945927,0.278574,-0.016990
920793793,-0.947837,0.026267,0.086450
920814012,-0.999805,-0.124770,0.085985
920834229,-1.050430,-0.124345,0.085038
920854447,-0.999357,-0.074282,0.085824
920874666,-0.897661,-0.024644,0.087558
920894885,-0.999357,-0.074282,0.085824
920915104,-0.897496,-0.024580,0.138877
920935322,-0.898392,-0.125554,0.139198
920955540,-0.949016,-0.125130,0.138251
920975757,-0.948568,-0.074643,0.138090
920995974,-0.897661,-0.024644,0.087558
921016192,-0.997400,0.127730,0.136502
921036409,-1.146986,0.331144,0.286977
921056627,-1.447148,0.737587,0.280013
921076845,-1.546439,0.940448,0.328797
921097063,-1.548443,0.788730,0.124002
921117282,-1.451769,0.383600,-0.180736
921137499,-1.353185,0.230776,-0.588914
921157717,-1.099332,0.329564,-0.635820
921177934,-0.592146,0.376000,-0.472555
921198152,-0.437136,0.728136,-0.470837
921218367,-0.282740,1.029721,-0.520278
921238584,-0.230937,1.180694,-0.571132
921258800,-0.233625,0.877771,-0.570169
921279016,-0.084770,0.573447,-0.669004
921299233,-0.240015,0.120594,-0.465125
921319452,-0.440720,0.324239,-0.469554
921339671,-0.693842,0.326361,-0.474288
921359889,-0.894052,0.530200,-0.324760
921380107,-0.841636,0.731724,-0.324454
921400325,-0.638573,0.830872,-0.423626
921420543,-0.538550,0.728921,-0.524050
921440762,-0.590306,0.527654,-0.319079
921460980,-1.048779,-0.123703,0.598229
921481200,-2.057658,0.439629,0.166975
921501419,-1.446912,0.838304,0.074416
921521639,-0.433529,0.930790,0.093032
921541857,-0.437891,0.476278,-0.008163
921562075,-1.150051,0.078388,0.031184
921582295,-1.303433,-0.071865,-0.022495
921602513,-0.998343,0.077050,-0.017295
921622731,-0.946941,0.127241,0.086130
921642949,-0.998461,0.026692,0.085504
921663168,-1.048921,0.027180,0.135876
921683387,-0.947837,0.026267,0.086450
921703605,-0.896765,0.076330,0.087237
921723825,-0.997730,0.127602,0.033864
921744044,-0.946823,0.177600,-0.016669
921764262,-0.946375,0.228087,-0.016829
921784481,-0.945479,0.329061,-0.017150
921804700,-0.995537,0.430331,-0.121056
921824919,-0.944418,0.430100,0.033848
921845138,-0.893793,0.429675,0.034795
921865357,-0.995207,0.430460,-0.018418
921885576,-1.098578,0.229232,-0.122308
921905796,-1.049416,0.026988,-0.018081
921926015,-0.999239,-0.023924,-0.016974
921946236,-0.897826,-0.024708,0.036239
921966451,-0.998461,0.026692,0.085504
921986669,-0.947719,0.076626,-0.016348
922006888,-1.099639,0.128194,-0.173306
922027106,-1.048401,0.178320,-0.121201
922047324,-1.098743,0.229168,-0.173627
922067543,-1.048684,0.127898,-0.069721
922087761,-0.947271,0.127113,-0.016509
922107978,-0.997447,0.178024,-0.017616
922128196,-0.998791,0.026563,-0.017135
922148416,-1.049250,0.027052,0.033238
922168635,-0.998343,0.077050,-0.017295
922188853,-0.999239,-0.023924,-0.016974
922209071,-0.948002,0.026203,0.035131
922229289,-0.997730,0.127602,0.033864
922249509,-0.997895,0.127537,-0.017455
922269728,-0.946988,0.177536,-0.067988
922289946,-0.947271,0.127113,-0.016509
922310164,-0.946988,0.177536,-0.067988
922330381,-0.996551,0.278999,-0.017937
922350599,-0.945031,0.379548,-0.017311
922370817,-0.893510,0.480098,-0.016684
