Timestamp (us),X (g),Y (g),Z (g)
922562893,-0.342869,0.283868,0.779790
922603618,-0.240057,0.228330,0.629433
922623981,-0.240791,0.176826,0.629845
922644343,-0.289717,0.174950,0.422222
922664707,-0.339030,0.331127,0.470641
922685070,-0.490767,0.384789,0.413374
922705431,-0.540512,0.436541,0.359706
922725792,-0.591208,0.384576,0.255407
922746157,-0.640651,0.383409,0.099239
922766521,-0.691347,0.331444,-0.005060
922786883,-0.944861,0.439229,-0.014882
922807244,-0.993138,0.593990,-0.069375
922827605,-1.046120,0.492644,-0.018893
922847967,-1.046336,0.440432,-0.069937
922868331,-1.046553,0.388219,-0.120980
922888695,-1.250538,0.392040,-0.128178
922909058,-1.354516,0.291649,-0.079496
922929421,-1.454740,0.343649,-0.186420
922949785,-1.499649,0.808852,-0.140475
922970146,-1.599092,1.174831,0.110318
922990509,-1.298205,1.071045,0.482132
923010870,-1.392604,1.272604,0.013779
923031224,-1.751348,1.229201,0.104508
923051579,-1.915337,1.089584,0.975099
923092298,-1.010319,-0.537693,0.042612
923112658,-0.810219,-0.851248,0.000829
923133020,-0.898616,-0.080309,-0.266238
923153381,-0.876777,1.045005,-0.841329
923173744,-0.779659,0.997251,-0.425669
923194105,-0.946112,0.388432,0.036987
923214468,-0.999527,0.182662,-0.014619
923234831,-0.947495,0.180291,-0.115732
923255194,-0.948229,0.128787,-0.115319
923275559,-0.999442,0.077530,-0.168162
923295916,-0.947410,0.075160,-0.269275
923316279,-0.948446,0.076575,-0.166363
923336642,-0.946978,0.179584,-0.167188
923357004,-0.997673,0.127619,-0.271487
923397726,-0.946460,0.178876,-0.218644
923418090,-0.946159,0.125956,-0.321143
923438451,-0.893394,0.175090,-0.422668
923458812,-0.892660,0.226595,-0.423081
923479174,-0.995688,0.229920,-0.323768
923499536,-0.946677,0.126664,-0.269687
923519901,-0.948446,0.076575,-0.166363
923540265,-0.946978,0.179584,-0.167188
923560628,-0.893996,0.280930,-0.217669
923580993,-0.946028,0.283300,-0.116557
923601357,-0.943308,0.437106,-0.169250
923621722,-0.941624,0.592327,-0.119031
923642086,-1.095131,0.595900,-0.072974
923662452,-0.995123,0.491688,-0.017094
923682817,-0.846321,0.232008,0.041823
923703182,-0.845587,0.283513,0.041410
923723546,-0.848306,0.129707,0.094104
923743911,-0.849040,0.078203,0.094516
923764275,-0.741524,0.278772,-0.160815
923784642,-0.787816,0.535834,-0.267589
923805004,-0.684873,0.637640,-0.213359
923825369,-0.687291,0.430915,-0.263165
923845733,-0.840798,0.434488,-0.217107
923866098,-1.044567,0.490521,-0.173261
923886461,-1.250538,0.392040,-0.128178
923906826,-1.099751,0.234661,-0.121542
923927189,-0.997758,0.232751,-0.117943
923967918,-0.838380,0.641213,-0.167301
923988282,-0.890844,0.539160,-0.168276
924008646,-0.841099,0.487408,-0.114608
924029008,-0.842567,0.384399,-0.113783
924049370,-0.894081,0.386062,-0.064126
924069737,-0.893563,0.385354,-0.115582
924090095,-0.894815,0.334557,-0.063714
924110459,-0.895549,0.283053,-0.063301
924130824,-0.844552,0.282098,-0.061502
924151187,-0.894297,0.333849,-0.115170
924171550,-0.895031,0.282345,-0.114757
924191914,-0.894297,0.333849,-0.115170
924212279,-0.946244,0.231088,-0.167600
924232644,-0.894514,0.281637,-0.166213
924253008,-0.895247,0.230133,-0.165801
924273372,-0.893478,0.280222,-0.269125
924293735,-0.944992,0.281885,-0.219469
924314097,-0.997457,0.179831,-0.220443
924334457,-0.947194,0.127372,-0.218231
924354820,-0.945209,0.229673,-0.270512
924375183,-0.842915,0.174843,-0.369413
924395547,-0.892443,0.278807,-0.372037
924415909,-0.845201,0.125461,-0.214632
924436271,-0.948446,0.076575,-0.166363
924456636,-0.946460,0.178876,-0.218644
924477000,-0.893695,0.228010,-0.320169
924497364,-0.943440,0.279762,-0.373837
924517727,-0.946677,0.126664,-0.269687
924538091,-0.948446,0.076575,-0.166363
924558455,-0.999959,0.078238,-0.116706
924578820,-0.999959,0.078238,-0.116706
924599186,-0.947194,0.127372,-0.218231
924619548,-0.894730,0.229425,-0.217257
924639907,-0.895247,0.230133,-0.165801
924660270,-0.895247,0.230133,-0.165801
924680633,-0.997974,0.180539,-0.168987
924700996,-0.946978,0.179584,-0.167188
924721357,-0.896932,0.074912,-0.216019
924741719,-0.947194,0.127372,-0.218231
924762083,-0.948229,0.128787,-0.115319
924782447,-0.999225,0.129742,-0.117119
924802809,-0.999225,0.129742,-0.117119
924843539,-0.945943,0.178168,-0.270100
924863905,-0.998924,0.076822,-0.219618
924884268,-0.947928,0.075867,-0.217819
924904629,-0.948446,0.076575,-0.166363
924924994,-0.948229,0.128787,-0.115319
924945357,-0.999743,0.130450,-0.065662
924965721,-0.946761,0.231796,-0.116144
924986084,-0.944259,0.333389,-0.219881
925006448,-0.892528,0.383939,-0.218494
925026813,-0.945726,0.230381,-0.219056
925047177,-0.896499,0.179336,-0.113932
925067540,-0.997974,0.180539,-0.168987
925087904,-0.947712,0.128079,-0.166775
925108268,-0.998407,0.076115,-0.271074
925128633,-0.999442,0.077530,-0.168162
925148997,-0.997673,0.127619,-0.271487
925169361,-0.947712,0.128079,-0.166775
925189723,-0.997974,0.180539,-0.168987
925210087,-0.945294,0.334805,-0.116969
925230452,-0.947495,0.180291,-0.115732
925250815,-0.946761,0.231796,-0.116144
925271178,-0.947495,0.180291,-0.115732
925291541,-0.947928,0.075867,-0.217819
925311903,-0.946375,0.073744,-0.372187
925332266,-0.893092,0.122171,-0.525168
925352629,-0.994568,0.123373,-0.580223
925372993,-0.943788,0.070206,-0.629467
925393357,-1.048584,0.023443,-0.426829
925413721,-0.998924,0.076822,-0.219618
925434084,-0.999442,0.077530,-0.168162
925454449,-1.048538,0.285918,-0.068699
925474814,-1.200577,0.392500,-0.023467
925495176,-1.049488,0.182202,-0.119330
925515544,-1.050786,-0.131071,-0.425592
925535911,-0.900215,-0.340662,-0.469999
925556277,-0.951211,-0.339707,-0.471799
925576641,-0.947109,0.022240,-0.371774
925597004,-0.791401,0.173180,-0.419069
925617366,-0.636341,0.167484,-0.619495
925637727,-0.688890,0.170562,-0.466926
925658096,-0.846151,0.021745,-0.265263
925678453,-0.897797,-0.133936,-0.420193
925698816,-0.893224,-0.035173,-0.729754
925719180,-0.942235,0.068083,-0.783835
925739544,-0.939215,0.168969,-0.939028
925759909,-0.886534,0.323235,-0.887010
925780277,-0.783158,0.529465,-0.730693
925800642,-0.785746,0.533003,-0.473413
925821006,-0.842049,0.383691,-0.165239
925841363,-0.948013,0.180999,-0.064276
925861718,-1.102470,0.080856,-0.068849
925882076,-1.046035,0.387512,-0.172436
925902440,-1.756616,0.711326,-0.097192
925922799,-1.253597,0.658762,0.538688
925943163,-0.590822,0.226525,-0.000636
925963529,-0.741872,0.069216,-0.416445
925983892,-0.891107,0.224472,-0.577449
926004255,-0.887739,0.534914,-0.477012
926024621,-0.785615,0.690347,-0.268826
926044986,-0.944042,0.385601,-0.168838
926065351,-0.946244,0.231088,-0.167600
926085711,-0.998492,0.181247,-0.117531
926106075,-0.947495,0.180291,-0.115732
926126438,-0.948229,0.128787,-0.115319
926146802,-0.947928,0.075867,-0.217819
926167165,-0.998708,0.129034,-0.168575
926187529,-1.049488,0.182202,-0.119330
926207892,-0.997758,0.232751,-0.117943
926228256,-0.946244,0.231088,-0.167600
926248619,-0.944259,0.333389,-0.219881
926268983,-0.840280,0.433780,-0.268563
926289347,-0.944560,0.386309,-0.117381
926309711,-1.049272,0.234414,-0.068287
926330076,-1.153466,0.081811,-0.070648
926350439,-1.308356,-0.122757,-0.177309
926370805,-1.256927,-0.019288,-0.073422
926391172,-1.156186,-0.071995,-0.017955
926411537,-1.004579,-0.283001,-0.165275
926431903,-0.903320,-0.336416,-0.161263
926452268,-0.645534,-0.292518,-0.358503
926472631,-0.593286,-0.242676,-0.408572
926492994,-0.541772,-0.244339,-0.458228
926513358,-0.690791,-0.036871,-0.568189
926533722,-0.840929,0.277144,-0.421694
926554085,-2.065051,0.877939,0.353878
926574447,-1.839096,2.156776,-0.009428
926594811,-0.526144,0.889466,-0.415847
926615175,-0.645101,-0.188094,-0.256416
926635536,-0.753050,-0.493087,-0.103171
926655897,-0.953366,-0.231744,-0.112432
926676259,-1.050956,0.079193,-0.118505
926696619,-1.045517,0.386804,-0.223892
926716980,-0.840497,0.381568,-0.319607
926737343,-0.894730,0.229425,-0.217257
926757707,-0.895981,0.178629,-0.165388
926778070,-0.896715,0.127124,-0.164976
926798432,-0.896715,0.127124,-0.164976
926818794,-0.999959,0.078238,-0.116706
926839156,-0.948963,0.077282,-0.114907
926859517,-0.948963,0.077282,-0.114907
926879880,-0.947928,0.075867,-0.217819
926900244,-0.946159,0.125956,-0.321143
926920607,-0.947194,0.127372,-0.218231
926940970,-0.947712,0.128079,-0.166775
926961332,-0.998492,0.181247,-0.117531
926981694,-0.998793,0.234166,-0.015031
927002057,-0.995340,0.439476,-0.068137
927022421,-0.942659,0.593742,-0.016119
927042784,-0.785483,0.847691,-0.064239
927063146,-0.682756,0.897285,-0.061053
927083509,-0.937437,0.849141,-0.172550
927103873,-1.398390,0.755437,-0.136464
927124237,-1.715415,0.356209,0.370600
